time-(s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
6.57258,0.00547462,0,1.98192,0,-66.4748
6.57614,0.00489228,-0.163882,1.98382,0.536936,151.105
6.57954,0.00489228,0,1.98382,0,-158.007
6.5838,0.00489228,0,1.98382,0,0
6.5877,0.0043369,-0.14249,1.98565,0.467764,120.011
6.59213,0.0043369,0,1.98565,0,-105.498
6.59551,0.00365464,-0.201976,1.98789,0.664349,196.674
6.59942,0.00365464,0,1.98789,0,-169.939
6.60345,0.00365464,0,1.98789,0,0
6.60798,0.00317674,-0.105583,1.98947,0.347985,76.8794
6.61216,0.00317674,0,1.98947,0,-83.1135
6.61545,0.00306732,-0.0332584,1.98983,0.109718,33.3496
6.61955,0.00306732,0,1.98983,0,-26.7584
6.62379,0.00306732,0,1.98983,0,0
6.62735,0.00303785,-0.00827616,1.98992,0.0273184,7.67202
6.6322,0.00319744,0.0329055,1.9894,-0.108568,-28.0184
6.63533,0.00319744,0,1.9894,0,34.6684
6.63992,0.00319744,0,1.9894,0,0
6.64334,0.00319744,0,1.9894,0,0
6.64758,0.00333121,0.0315407,1.98896,-0.103997,-24.5205
6.65202,0.00333121,0,1.98896,0,23.4198
6.65569,0.00359407,0.0715731,1.98809,-0.235848,-64.2182
6.65951,0.00359407,0,1.98809,0,61.8029
6.66322,0.00359407,0,1.98809,0,0
6.66734,0.00379444,0.0485888,1.98743,-0.159999,-38.7977
6.67292,0.00379444,0,1.98743,0,28.6886
6.67554,0.00410403,0.118251,1.98641,-0.389036,-148.596
6.67951,0.00410403,0,1.98641,0,97.9785
6.68338,0.00410403,0,1.98641,0,0
6.68751,0.00433777,0.0565566,1.98564,-0.185877,-44.9767
6.69276,0.00467443,0.0640762,1.98454,-0.210419,-4.67096
6.69544,0.00467443,0,1.98454,0,78.7368
6.69922,0.00467443,0,1.98454,0,0
6.70376,0.00467443,0,1.98454,0,0
6.70793,0.0049298,0.0613068,1.9837,-0.201133,-48.2865
6.71237,0.00528648,0.0802306,1.98253,-0.262938,-13.9018
6.71551,0.00528648,0,1.98253,0,83.9492
6.71947,0.00528648,0,1.98253,0,0
6.72369,0.00528648,0,1.98253,0,0
6.72747,0.0055592,0.0720803,1.98164,-0.235963,-62.367
6.73195,0.0055592,0,1.98164,0,52.7278
6.73563,0.00593337,0.101532,1.98042,-0.33205,-90.1028
6.73984,0.00593337,0,1.98042,0,78.9524
6.74331,0.00593337,0,1.98042,0,0
6.74736,0.00614136,0.0513314,1.97974,-0.167726,-41.3941
6.75223,0.00611091,-0.00625886,1.97984,0.0204392,38.6835
6.75553,0.00611091,0,1.97984,0,-6.19288
6.75947,0.00611091,0,1.97984,0,0
6.76349,0.00611091,0,1.97984,0,0
6.76759,0.00572604,-0.094001,1.98109,0.307256,75.0436
6.77223,0.00572604,0,1.98109,0,-66.2242
6.77576,0.00527875,-0.126557,1.98256,0.414227,117.201
6.77959,0.00527875,0,1.98256,0,-108.283
6.7834,0.00527875,0,1.98256,0,0
6.78757,0.00463739,-0.154086,1.98466,0.505241,121.385
6.79221,0.00463739,0,1.98466,0,-108.78
6.79547,0.00402796,-0.186976,1.98666,0.61433,188.478
6.79984,0.00402796,0,1.98666,0,-140.749
6.80342,0.00402796,0,1.98666,0,0
6.80774,0.00327789,-0.173334,1.98913,0.570799,131.907
6.81224,0.00327789,0,1.98913,0,-126.934
6.81525,0.00275857,-0.172462,1.99085,0.569161,189.013
6.81951,0.00275857,0,1.99085,0,-133.581
6.82354,0.00275857,0,1.99085,0,0
6.82735,0.00265276,-0.0277761,1.9912,0.0917512,24.0851
6.83259,0.00265276,0,1.9912,0,-17.5258
6.83551,0.00263637,-0.00561863,1.99125,0.0185548,6.36134
6.83946,0.00263637,0,1.99125,0,-4.68569
6.84344,0.00263637,0,1.99125,0,0
6.84732,0.0028311,0.0501052,1.99061,-0.165511,-42.5866
6.85229,0.0028311,0,1.99061,0,33.2936
6.85567,0.00299627,0.0489436,1.99006,-0.161544,-47.871
6.85959,0.00299627,0,1.99006,0,41.1644
6.86398,0.00299627,0,1.99006,0,0
6.86755,0.00330496,0.0864604,1.98904,-0.285209,-79.8833
6.87231,0.00330496,0,1.98904,0,59.9445
6.87549,0.00354299,0.0747124,1.98826,-0.24624,-77.2883
6.87937,0.00354299,0,1.98826,0,63.5142
6.88336,0.00354299,0,1.98826,0,0
6.88743,0.00390212,0.0883415,1.98708,-0.290833,-71.5409
6.89243,0.00417572,0.0547278,1.98618,-0.180012,22.1679
6.89553,0.00417572,0,1.98618,0,57.9053
6.89949,0.00417572,0,1.98618,0,0
6.90353,0.00417572,0,1.98618,0,0
6.90753,0.00456326,0.0968396,1.9849,-0.318141,-79.4984
6.91206,0.00456326,0,1.9849,0,70.2454
6.91556,0.00485929,0.0845649,1.98393,-0.277498,-79.2692
6.9195,0.00485929,0,1.98393,0,70.2887
6.92363,0.00485929,0,1.98393,0,0
6.92809,0.0052674,0.0914815,1.98259,-0.29985,-67.2152
6.93226,0.0052674,0,1.98259,0,71.9734
6.93537,0.0055811,0.10067,1.98157,-0.32961,-105.775
6.93938,0.0055811,0,1.98157,0,82.2026
6.9435,0.0055811,0,1.98157,0,0
6.94741,0.00600692,0.108866,1.98018,-0.355967,-91.0054
6.95213,0.00600692,0,1.98018,0,75.3906
6.95546,0.00624703,0.07227,1.97939,-0.23606,-71.0519
6.9598,0.00624703,0,1.97939,0,54.2823
6.96358,0.00624703,0,1.97939,0,0
6.96737,0.00622174,-0.00668088,1.97947,0.021824,5.76536
6.97202,0.00622174,0,1.97947,0,-4.69034
6.97563,0.00580511,-0.115301,1.98084,0.376748,104.262
6.97939,0.00580511,0,1.98084,0,-100.311
6.98343,0.00580511,0,1.98084,0,0
6.98743,0.005333,-0.118078,1.98238,0.386374,96.6352
6.99307,0.005333,0,1.98238,0,-68.4103
6.99551,0.00466876,-0.273113,1.98456,0.895402,368.159
6.99934,0.00466876,0,1.98456,0,-233.789
7.00331,0.00466876,0,1.98456,0,0
7.00778,0.00405892,-0.136411,1.98656,0.448163,100.247
7.0123,0.00405892,0,1.98656,0,-99.1733
7.01525,0.0033227,-0.249129,1.98899,0.82029,277.575
7.01945,0.0033227,0,1.98899,0,-195.297
7.02395,0.0033227,0,1.98899,0,0
7.02772,0.00284438,-0.126927,1.99056,0.418797,111.133
7.03213,0.00284438,0,1.99056,0,-94.8364
7.03537,0.00279534,-0.0151655,1.99073,0.0500627,15.4817
7.03949,0.00279534,0,1.99073,0,-12.1557
7.0435,0.00283594,0.0101248,1.99059,-0.0334463,-8.3413
7.04736,0.00283594,0,1.99059,0,8.66432
7.052,0.00283594,0,1.99059,0,0
7.05593,0.00308019,0.0620977,1.98979,-0.204964,-52.1083
7.05985,0.00308019,0,1.98979,0,52.3781
7.06352,0.00308019,0,1.98979,0,0
7.06743,0.00328853,0.0533415,1.9891,-0.175925,-45.0422
7.07221,0.00362533,0.0703701,1.98799,-0.231892,-11.6939
7.07547,0.00362533,0,1.98799,0,71.1192
7.0796,0.00362533,0,1.98799,0,0
7.08333,0.00362533,0,1.98799,0,0
7.08764,0.00388625,0.0605971,1.98713,-0.199474,-46.3264
7.09296,0.00388625,0,1.98713,0,37.4963
7.09539,0.00424928,0.1489,1.98594,-0.489683,-200.849
7.09937,0.00424928,0,1.98594,0,123.112
7.10335,0.00452441,0.0691271,1.98503,-0.227088,-57.0549
7.1073,0.00452441,0,1.98503,0,57.4403
7.11219,0.00489133,0.0751227,1.98383,-0.246534,-50.4754
7.11542,0.00489133,0,1.98383,0,76.3016
7.11979,0.00489133,0,1.98383,0,0
7.12362,0.00489133,0,1.98383,0,0
7.12784,0.00516757,0.0654672,1.98292,-0.214601,-50.8588
7.13208,0.00516757,0,1.98292,0,50.6414
7.13546,0.00553068,0.107441,1.98173,-0.351817,-104.101
7.13957,0.00553068,0,1.98173,0,85.5485
7.14362,0.00553068,0,1.98173,0,0
7.14752,0.00580338,0.0699899,1.98084,-0.228981,-58.7697
7.15328,0.00580338,0,1.98084,0,39.7325
7.15557,0.00615984,0.15561,1.97968,-0.508483,-221.974
7.15999,0.00615984,0,1.97968,0,115.164
7.16353,0.00615984,0,1.97968,0,0
7.168,0.00628262,0.0274318,1.97927,-0.0895701,-20.012
7.17268,0.00628262,0,1.97927,0,19.1549
7.17603,0.00644469,0.0484004,1.97875,-0.157992,-47.1817
7.1797,0.00644469,0,1.97875,0,43.0415
7.18375,0.00644469,0,1.97875,0,0
7.18839,0.00652348,0.0169624,1.97849,-0.0553303,-11.9115
7.19362,0.00640396,-0.022863,1.97888,0.0745884,24.8515
7.19563,0.00640396,0,1.97888,0,-37.1111
7.19973,0.00640396,0,1.97888,0,0
7.20346,0.00640396,0,1.97888,0,0
7.20751,0.00629763,-0.0262882,1.97923,0.0857993,21.2137
7.21303,0.00629763,0,1.97923,0,-15.5283
7.21574,0.0060527,-0.0905393,1.98003,0.295717,109.309
7.21964,0.0060527,0,1.98003,0,-75.7914
7.22364,0.0060527,0,1.98003,0,0
7.22759,0.00585815,-0.0492529,1.98066,0.160952,40.7487
7.232,0.00585815,0,1.98066,0,-36.5266
7.23545,0.00554468,-0.0909202,1.98169,0.297386,86.2546
7.23933,0.00554468,0,1.98169,0,-76.6219
7.24342,0.00554468,0,1.98169,0,0
7.24819,0.00529536,-0.0521995,1.9825,0.170893,35.7798
7.2522,0.00529536,0,1.9825,0,-42.6806
7.25554,0.00493299,-0.108249,1.98369,0.354782,105.98
7.25948,0.00493299,0,1.98369,0,-90.1148
7.26347,0.00493299,0,1.98369,0,0
7.26731,0.0046406,-0.0761572,1.98465,0.249829,65.0723
7.27223,0.0046406,0,1.98465,0,-50.7807
7.27547,0.00423638,-0.124645,1.98598,0.409425,126.25
7.28015,0.00423638,0,1.98598,0,-87.5569
7.2844,0.00423638,0,1.98598,0,0
7.2874,0.00406422,-0.0574539,1.98654,0.188892,63.0388
7.29223,0.00406422,0,1.98654,0,-39.0763
7.29556,0.00429546,0.0694905,1.98578,-0.228452,-68.6534
7.29957,0.00429546,0,1.98578,0,57.0015
7.30346,0.00429546,0,1.98578,0,0
7.30741,0.0046181,0.0815366,1.98472,-0.267789,-67.6743
7.31262,0.0051482,0.10171,1.98299,-0.333577,-12.6228
7.31588,0.0051482,0,1.98299,0,102.605
7.3196,0.0051482,0,1.98299,0,0
7.32365,0.0051482,0,1.98299,0,0
7.32759,0.00565318,0.128133,1.98133,-0.41954,-106.454
7.33268,0.00565318,0,1.98133,0,82.5017
7.33534,0.00629998,0.243026,1.97922,-0.794186,-298.402
7.33978,0.00629998,0,1.97922,0,178.83
7.34366,0.00688071,0.149459,1.97732,-0.487421,-125.446
7.34766,0.00688071,0,1.97732,0,122.097
7.35231,0.00688071,0,1.97732,0,0
7.35538,0.00758177,0.22844,1.97504,-0.743435,-242.246
7.35937,0.00758177,0,1.97504,0,185.972
7.36391,0.00758177,0,1.97504,0,0
7.3673,0.0080313,0.132294,1.97358,-0.429729,-126.467
7.37219,0.0080313,0,1.97358,0,87.9828
7.37593,0.00804452,0.00353888,1.97354,-0.0114847,-3.07346
7.37949,0.00804452,0,1.97354,0,3.2262
7.38347,0.00804452,0,1.97354,0,0
7.38756,0.0079543,-0.0220498,1.97383,0.0715784,17.4924
7.39209,0.0079543,0,1.97383,0,-15.7903
7.39548,0.0076364,-0.0939116,1.97487,0.305043,90.1143
7.39976,0.0076364,0,1.97487,0,-71.2543
7.40331,0.0076364,0,1.97487,0,0
7.40778,0.00733858,-0.0666896,1.97583,0.21686,48.5599
7.41256,0.00733858,0,1.97583,0,-45.3202
7.41551,0.00688301,-0.154794,1.97732,0.50397,171.241
7.41954,0.00688301,0,1.97732,0,-124.848
7.42344,0.00688301,0,1.97732,0,0
7.42737,0.00649016,-0.100033,1.9786,0.326129,83.043
7.43234,0.00649016,0,1.9786,0,-65.6091
7.43553,0.00596229,-0.165191,1.98032,0.539394,168.797
7.43966,0.00596229,0,1.98032,0,-130.789
7.44377,0.00596229,0,1.98032,0,0
7.44775,0.00551254,-0.113017,1.98179,0.3696,92.8774
7.4522,0.00551254,0,1.98179,0,-83.0458
7.45578,0.00493465,-0.161753,1.98369,0.52993,148.327
7.45934,0.00493465,0,1.98369,0,-148.615
7.46332,0.00493465,0,1.98369,0,0
7.46774,0.00444123,-0.11144,1.9853,0.365732,82.6013
7.47269,0.00382122,-0.125368,1.98734,0.412187,9.3935
7.4755,0.00382122,0,1.98734,0,-146.723
7.47946,0.00382122,0,1.98734,0,0
7.48348,0.00382122,0,1.98734,0,0
7.4875,0.00347268,-0.0868362,1.98849,0.285982,71.25
7.4921,0.00347268,0,1.98849,0,-62.1403
7.49533,0.00359156,0.0367612,1.9881,-0.121129,-37.456
7.49953,0.00359156,0,1.9881,0,28.8618
7.50402,0.00359156,0,1.9881,0,0
7.5077,0.00381565,0.0609568,1.98736,-0.200694,-54.5931
7.51228,0.00381565,0,1.98736,0,43.8035
7.51555,0.00427825,0.141422,1.98584,-0.465124,-142.192
7.51936,0.00427825,0,1.98584,0,122.212
7.52362,0.00471069,0.101339,1.98442,-0.332775,-77.984
7.52818,0.00471069,0,1.98442,0,73.0534
7.53236,0.00471069,0,1.98442,0,0
7.53634,0.00530519,0.149527,1.98247,-0.490225,-123.3
7.53981,0.00530519,0,1.98247,0,141.287
7.54363,0.00582234,0.135237,1.98078,-0.442546,-115.729
7.54742,0.00582234,0,1.98078,0,116.807
7.55309,0.00582234,0,1.98078,0,0
7.5553,0.00643404,0.277522,1.97878,-0.906436,-411.235
7.55945,0.00643404,0,1.97878,0,218.398
7.56353,0.00643404,0,1.97878,0,0
7.56846,0.00667445,0.0487706,1.978,-0.159081,-32.2725
7.57219,0.00667445,0,1.978,0,42.6538
7.57564,0.00663425,-0.0116408,1.97813,0.0379729,10.9963
7.57945,0.00663425,0,1.97813,0,-9.9606
7.5836,0.00663425,0,1.97813,0,0
7.58764,0.00619075,-0.109888,1.97957,0.358578,88.8459
7.59218,0.00619075,0,1.97957,0,-78.9907
7.59542,0.00569248,-0.153711,1.9812,0.50239,154.985
7.59985,0.00569248,0,1.9812,0,-113.289
7.60354,0.00569248,0,1.9812,0,0
7.60766,0.00499401,-0.169204,1.98349,0.554089,134.228
7.612,0.00499401,0,1.98349,0,-127.771
7.61525,0.00435318,-0.197215,1.98559,0.64726,199.193
7.61953,0.00435318,0,1.98559,0,-151.369
7.62362,0.00357997,-0.188968,1.98814,0.621635,151.924
7.62748,0.00357997,0,1.98814,0,-161.075
7.63286,0.00357997,0,1.98814,0,0
7.63593,0.00307761,-0.163757,1.98979,0.539869,175.983
7.63942,0.00307761,0,1.98979,0,-154.586
7.6434,0.00307761,0,1.98979,0,0
7.64738,0.00302605,-0.0129282,1.98996,0.042653,10.6946
7.65247,0.00302605,0,1.98996,0,-8.38724
7.65579,0.0030686,0.0128259,1.98982,-0.0423254,-12.7569
7.65957,0.0030686,0,1.98982,0,11.1778
7.6636,0.0030686,0,1.98982,0,0
7.66792,0.0033253,0.0593279,1.98898,-0.195669,-45.2223
7.6722,0.0033253,0,1.98898,0,45.7467
7.67528,0.00354426,0.071182,1.98826,-0.234576,-76.2582
7.67948,0.00354426,0,1.98826,0,55.7441
7.68349,0.00354426,0,1.98826,0,0
7.68746,0.00389857,0.089205,1.98709,-0.293685,-73.9423
7.69223,0.00389857,0,1.98709,0,61.6858
7.69582,0.0041731,0.0764478,1.98619,-0.251427,-70.0148
7.69953,0.0041731,0,1.98619,0,67.7479
7.70363,0.0041731,0,1.98619,0,0
7.70746,0.00455543,0.0998085,1.98493,-0.327908,-85.6007
7.71205,0.00455543,0,1.98493,0,71.4837
7.71567,0.00484526,0.0800439,1.98398,-0.262692,-72.5495
7.71964,0.00484526,0,1.98398,0,66.1509
7.72337,0.00484526,0,1.98398,0,0
7.72822,0.00523216,0.0797359,1.98271,-0.261375,-53.8662
7.73257,0.00523216,0,1.98271,0,60.0836
7.73561,0.00552352,0.0957331,1.98176,-0.313474,-103.001
7.73953,0.00552352,0,1.98176,0,80.0248
7.74344,0.00552352,0,1.98176,0,0
7.74752,0.00590686,0.0940097,1.9805,-0.30749,-75.4082
7.75319,0.00590686,0,1.9805,0,54.2851
7.75532,0.00619485,0.134977,1.97956,-0.440943,-206.665
7.76038,0.00619485,0,1.97956,0,87.1806
7.76349,0.00619485,0,1.97956,0,0
7.76767,0.00657171,0.0901799,1.97833,-0.294301,-70.4237
7.77222,0.00657171,0,1.97833,0,64.6851
7.77576,0.00670132,0.0366212,1.97791,-0.119442,-33.7495
7.77957,0.00670132,0,1.97791,0,31.3032
7.78356,0.00670132,0,1.97791,0,0
7.78799,0.00643613,-0.0599641,1.97877,0.19559,44.2269
7.79357,0.00643613,0,1.97877,0,-35.0508
7.79574,0.00608812,-0.159894,1.97991,0.522018,239.84
7.7996,0.00608812,0,1.97991,0,-135.43
7.80347,0.00608812,0,1.97991,0,0
7.80759,0.00555726,-0.128853,1.98165,0.421296,102.26
7.81231,0.00555726,0,1.98165,0,-89.2222
7.81526,0.00506089,-0.168249,1.98327,0.551034,186.779
7.81966,0.00506089,0,1.98327,0,-125.371
7.82412,0.00506089,0,1.98327,0,0
7.82778,0.00448112,-0.158276,1.98517,0.519298,141.766
7.83208,0.00448112,0,1.98517,0,-120.77
7.83574,0.00406561,-0.113668,1.98654,0.373532,102.186
7.83941,0.00406561,0,1.98654,0,-101.781
7.84344,0.00406561,0,1.98654,0,0
7.8473,0.00353303,-0.137948,1.98829,0.454085,117.617
7.85243,0.00353303,0,1.98829,0,-88.4161
7.85632,0.00320822,-0.0834411,1.98936,0.275035,70.6548
7.85978,0.00320822,0,1.98936,0,-79.6837
7.86343,0.00320822,0,1.98936,0,0
7.86749,0.00325584,0.011709,1.98921,-0.0386352,-9.50036
7.87248,0.00338693,0.0262794,1.98877,-0.0866272,-9.62066
7.87549,0.00338693,0,1.98877,0,28.8091
7.88005,0.00338693,0,1.98877,0,0
7.88343,0.00371211,0.0962572,1.9877,-0.317101,-93.8681
7.88875,0.00371211,0,1.9877,0,59.5352
7.89304,0.00401388,0.0703646,1.98671,-0.231543,-53.9895
7.89554,0.00401388,0,1.98671,0,92.8631
7.89954,0.00401388,0,1.98671,0,0
7.90365,0.00401388,0,1.98671,0,0
7.90769,0.00445002,0.107885,1.98528,-0.354594,-87.7139
7.91261,0.00445002,0,1.98528,0,72.1243
7.91552,0.00482483,0.128766,1.98405,-0.42268,-145.208
7.92001,0.00482483,0,1.98405,0,93.9955
7.92359,0.00482483,0,1.98405,0,0
7.92756,0.00531452,0.123268,1.98244,-0.404033,-101.707
7.93215,0.00531452,0,1.98244,0,88.0743
7.93546,0.00572843,0.124834,1.98109,-0.408571,-123.224
7.93987,0.00572843,0,1.98109,0,92.681
7.94338,0.00572843,0,1.98109,0,0
7.94748,0.00625154,0.127593,1.97938,-0.416928,-101.694
7.95378,0.00625154,0,1.97938,0,66.237
7.95596,0.00661031,0.164566,1.97821,-0.537019,-246.328
7.95942,0.00661031,0,1.97821,0,154.816
7.96348,0.00661031,0,1.97821,0,0
7.9674,0.00672779,0.0299579,1.97782,-0.0976714,-24.9066
7.97238,0.00672779,0,1.97782,0,19.6321
7.97545,0.00648138,-0.0800942,1.97863,0.261198,84.8996
7.97934,0.00648138,0,1.97863,0,-67.2649
7.98372,0.00616855,-0.0713399,1.97965,0.232873,53.1068
7.98786,0.00616855,0,1.97965,0,-56.2671
7.99267,0.00616855,0,1.97965,0,0
7.99539,0.00565209,-0.190454,1.98134,0.622516,229.561
7.99937,0.00565209,0,1.98134,0,-156.283
8.00333,0.00565209,0,1.98134,0,0
8.00805,0.00516509,-0.103026,1.98293,0.33731,71.3598
8.01225,0.00516509,0,1.98293,0,-80.408
8.01561,0.00452781,-0.189584,1.98502,0.621853,184.995
8.01962,0.00452781,0,1.98502,0,-155.262
8.0236,0.00452781,0,1.98502,0,0
8.02748,0.00395376,-0.147798,1.98691,0.48579,125.072
8.03213,0.00395376,0,1.98691,0,-104.468
8.03535,0.0032466,-0.219673,1.98924,0.723522,224.757
8.03954,0.0032466,0,1.98924,0,-172.768
8.0434,0.0032466,0,1.98924,0,0
8.04794,0.0027924,-0.0999291,1.99074,0.329784,72.5563
8.05226,0.0027924,0,1.99074,0,-76.4249
8.05559,0.00278384,-0.00256742,1.99076,0.00847155,2.54019
8.05943,0.00278384,0,1.99076,0,-2.20834
8.06338,0.00278384,0,1.99076,0,0
8.06743,0.00287489,0.0224789,1.99046,-0.0742245,-18.3248
8.07227,0.00287489,0,1.99046,0,15.3329
8.07571,0.0031956,0.0931364,1.9894,-0.307346,-89.2545
8.07971,0.0031956,0,1.9894,0,76.9063
8.08352,0.0031956,0,1.9894,0,0
8.08749,0.0034874,0.0736165,1.98844,-0.242677,-61.2247
8.09209,0.00393666,0.0976743,1.98696,-0.321584,-17.1554
8.09525,0.00393666,0,1.98696,0,101.53
8.09963,0.00393666,0,1.98696,0,0
8.10337,0.00393666,0,1.98696,0,0
8.10783,0.00431183,0.0840961,1.98573,-0.276507,-61.9792
8.11249,0.00431183,0,1.98573,0,59.3073
8.11544,0.00482079,0.172752,1.98406,-0.567209,-192.526
8.11943,0.00482079,0,1.98406,0,142.075
8.12364,0.00482079,0,1.98406,0,0
8.12752,0.00523874,0.107659,1.98269,-0.352914,-90.9064
8.13191,0.00523874,0,1.98269,0,80.2553
8.13527,0.00578332,0.162227,1.98091,-0.530966,-158.17
8.13981,0.00578332,0,1.98091,0,117.052
8.14391,0.00578332,0,1.98091,0,0
8.14763,0.00622963,0.11992,1.97945,-0.391832,-105.283
8.15217,0.00622963,0,1.97945,0,86.2167
8.15566,0.00680131,0.164198,1.97758,-0.535643,-153.849
8.15941,0.00680131,0,1.97758,0,142.581
8.16346,0.00680131,0,1.97758,0,0
8.16731,0.00707488,0.0709975,1.97669,-0.231283,-60.0218
8.17237,0.00707488,0,1.97669,0,45.7322
8.17617,0.00684091,-0.0615773,1.97745,0.200602,52.7946
8.17957,0.00684091,0,1.97745,0,-58.9042
8.18344,0.00684091,0,1.97745,0,0
8.1877,0.00648523,-0.0834553,1.97861,0.272097,63.8429
8.19252,0.00648523,0,1.97861,0,-56.4811
8.19558,0.005866,-0.202087,1.98064,0.659975,215.386
8.19951,0.005866,0,1.98064,0,-168.031
8.20341,0.005866,0,1.98064,0,0
8.20807,0.00520225,-0.142374,1.98281,0.46594,99.9435
8.21277,0.00520225,0,1.98281,0,-99.3037
8.21546,0.00437223,-0.308058,1.98553,1.01066,375.102
8.21959,0.00437223,0,1.98553,0,-244.705
8.2237,0.00437223,0,1.98553,0,0
8.22743,0.00363786,-0.196853,1.98795,0.647504,173.569
8.23233,0.00363786,0,1.98795,0,-132.222
8.23543,0.00278102,-0.276129,1.99077,0.91068,293.482
8.23988,0.00278102,0,1.99077,0,-204.973
8.24362,0.00278102,0,1.99077,0,0
8.24744,0.00222561,-0.145388,1.99261,0.48059,125.803
8.25217,0.00216029,-0.0137854,1.99282,0.0456352,-91.7904
8.25564,0.00216029,0,1.99282,0,-13.1697
8.25953,0.00216029,0,1.99282,0,0
8.26342,0.00216029,0,1.99282,0,0
8.26733,0.00219994,0.0101518,1.99269,-0.0336019,-8.60261
8.27294,0.00219994,0,1.99269,0,5.98711
8.27553,0.0024721,0.105119,1.99179,-0.347684,-134.293
8.27959,0.0024721,0,1.99179,0,85.6459
8.28347,0.0024721,0,1.99179,0,0
8.28745,0.00270527,0.0585979,1.99102,-0.193649,-48.6652
8.29253,0.00270527,0,1.99102,0,38.0842
8.29542,0.00308513,0.131609,1.98977,-0.434495,-150.537
8.29937,0.00308513,0,1.98977,0,110.055
8.30356,0.00308513,0,1.98977,0,0
8.30767,0.00337988,0.071647,1.9888,-0.236279,-57.4342
8.31213,0.00337988,0,1.9888,0,53.0075
8.3154,0.00379139,0.125848,1.98744,-0.41451,-126.765
8.31939,0.00379139,0,1.98744,0,103.802
8.3235,0.00379139,0,1.98744,0,0
8.32749,0.00410364,0.0782353,1.98641,-0.257407,-64.4949
8.33233,0.00410364,0,1.98641,0,53.2869
8.33554,0.00452109,0.129754,1.98504,-0.426338,-132.517
8.33974,0.00452109,0,1.98504,0,101.469
8.34342,0.00452109,0,1.98504,0,0
8.34738,0.00483571,0.079448,1.98401,-0.260747,-65.8429
8.35221,0.00483571,0,1.98401,0,53.9461
8.3553,0.00525012,0.134271,1.98265,-0.440131,-142.607
8.35952,0.00525012,0,1.98265,0,104.273
8.36349,0.00525012,0,1.98265,0,0
8.36762,0.00556172,0.0754155,1.98163,-0.246942,-59.7662
8.37216,0.00556172,0,1.98163,0,54.4443
8.37569,0.0059699,0.115391,1.9803,-0.377334,-106.669
8.3795,0.0059699,0,1.9803,0,99.1699
8.38356,0.0059699,0,1.9803,0,0
8.38745,0.00619338,0.0574554,1.97957,-0.187692,-48.2552
8.39239,0.00619338,0,1.97957,0,38.0105
8.39541,0.00616744,-0.00857568,1.97965,0.0279836,9.25207
8.39986,0.00616744,0,1.97965,0,-6.29103
8.40345,0.00578804,-0.105638,1.98089,0.345227,96.1224
8.40768,0.00578804,0,1.98089,0,-81.6688
8.41227,0.00578804,0,1.98089,0,0
8.41522,0.00535955,-0.145008,1.98229,0.474504,160.579
8.4194,0.00535955,0,1.98229,0,-113.584
8.4236,0.00535955,0,1.98229,0,0
8.42766,0.0047571,-0.148227,1.98427,0.485863,119.543
8.43249,0.0047571,0,1.98427,0,-100.695
8.43543,0.00420442,-0.188281,1.98608,0.61834,210.649
8.4395,0.00420442,0,1.98608,0,-151.809
8.44355,0.00420442,0,1.98608,0,0
8.44729,0.00353784,-0.178421,1.98828,0.587141,157.157
8.45203,0.00353784,0,1.98828,0,-123.776
8.45542,0.003105,-0.127615,1.9897,0.420709,124.039
8.45999,0.003105,0,1.9897,0,-92.1596
8.46354,0.003105,0,1.9897,0,0
8.46756,0.00306032,-0.011122,1.98985,0.0367041,9.13584
8.47221,0.00306032,0,1.98985,0,-7.88587
8.47551,0.00309663,0.0110046,1.98973,-0.0363078,-11.0033
8.47939,0.00309663,0,1.98973,0,9.35762
8.48324,0.00309663,0,1.98973,0,0
8.48732,0.00331647,0.0539026,1.98901,-0.177774,-43.5892
8.49259,0.00331647,0,1.98901,0,33.7377
8.49591,0.00350382,0.0563888,1.98839,-0.18585,-55.935
8.49944,0.00350382,0,1.98839,0,52.7408
8.50344,0.00350382,0,1.98839,0,0
8.50753,0.00381531,0.0762863,1.98736,-0.251226,-61.5274
8.51217,0.00381531,0,1.98736,0,54.0369
8.51533,0.00438999,0.182246,1.98547,-0.599236,-190.033
8.51947,0.00438999,0,1.98547,0,144.813
8.52375,0.00507717,0.160427,1.98322,-0.526439,-122.901
8.52843,0.00507717,0,1.98322,0,112.569
8.53229,0.00507717,0,1.98322,0,0
8.53572,0.00569887,0.181234,1.98118,-0.593411,-172.988
8.53944,0.00569887,0,1.98118,0,159.487
8.54339,0.00569887,0,1.98118,0,0
8.54743,0.00642997,0.181274,1.97879,-0.592191,-146.833
8.5521,0.00642997,0,1.97879,0,126.713
8.55553,0.00708801,0.192029,1.97665,-0.625931,-182.658
