time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
1.4,-27.5897045801527,0.450831715012723,0,0,0,-0.0487664374045801,1.97989290076336,0,0,0,0,-0.0340304493638717,0.0072311,0,1.97618,0,326.738121212132
1.41,-27.563232776618,0.449541933194155,0,0,0,-0.048591214822547,1.97881701461378,0,0,0,0,0.0471550150313146,0.00764993,0.0497830468085128,1.97482,-0.161914212765964,-4.66406808510951
1.42,-27.5505971223022,0.448956889688249,0,0,0,-0.0482103366906475,1.97834021582734,0,0,0,0,0.0695117966426855,0.00748003,0,1.97537,0,-40.5842905263172
1.43,-27.5236015521064,0.447763381374723,0,0,0,-0.0470356046563193,1.97778006651885,0,0,0,0,0.0972892066518844,0.00702486,-0.0654941511627919,1.97685,0.213123432558144,16.1327988372112
1.44,-27.510661,0.447215375,0,0,0,-0.046365167,1.97773745,0,0,0,0,0.10470331,0.00612230416243657,-0.0208281624365424,1.97979756345178,0.0680988426395749,-171.339294416255
1.45,-27.4833481876333,0.446107456289979,0,0,0,-0.0448366929637527,1.9779368869936,0,0,0,0,0.113927345415778,0.00543552,0,1.98204,0,-93.0987529812624
1.46,-27.4712405128205,0.445633164102564,0,0,0,-0.0441242728205128,1.97810112820513,0,0,0,0,0.116234569230769,0.00449012,0,1.98514,0,-335.209800569802
1.47,-27.4441861052632,0.444611825263158,0,0,0,-0.0424972633684211,1.97864031578947,0,0,0,0,0.119551193684211,0.00326186585144926,-0.185474634057971,1.98918916666667,0.610638657608695,82.8495107970999
1.48,-27.4316397959184,0.444149448979592,0,0,0,-0.0418169653061225,1.97896760204082,0,0,0,0,0.0945939872448983,0.00267575,0,1.99112,0,0
1.49,-27.405224852071,0.443133899408284,0,0,0,-0.0411732605522682,1.97979917159763,0,0,0,0,0.0146211759171593,0.00204196,-0.0846542076923063,1.99322,0.279966315384611,23.120799999998
1.5,-27.3922418367347,0.44261131122449,0,0,0,-0.041159662755102,1.98022612244898,0,0,0,0,-0.00801212676020363,0.00197288675949367,0.00120973873417724,1.99344443037975,-0.00400764101265832,-20.8227356455696
1.51,-27.3655132,0.441494176,0,0,0,-0.0414861792,1.9810664,0,0,0,0,-0.0353201504000001,0.00201413,0,1.99331,0,4.80053386639668
1.52,-27.352735443038,0.440944367088608,0,0,0,-0.0417481455696203,1.98143139240506,0,0,0,0,-0.0426195734177216,0.00233973202564102,0.00334562717948582,1.99222712820513,-0.011062238461534,70.2944282051309
1.53,-27.3256665137615,0.43975578440367,0,0,0,-0.0424123809633027,1.98210279816514,0,0,0,0,-0.052094080733945,0.00259459,0,1.99139,0,28.956955188679
1.54,-27.3132933673469,0.439200984693878,0,0,0,-0.0427550441326531,1.98236193877551,0,0,0,0,-0.0543346987244897,0.00303142,0,1.98995,0,102.09130232558
1.55,-27.2873074074074,0.438018407407407,0,0,0,-0.0434928777777778,1.98279777777778,0,0,0,0,-0.0580495925925926,0.00337062,0.0489609354838695,1.98883,-0.161484354838705,-18.9567370967721
1.56,-27.2736141057934,0.437384453400504,0,0,0,-0.0439101869017632,1.9829764231738,0,0,0,0,-0.0584620279596977,0.00384488,0,1.98727,0,149.099134177211
1.57,-27.2458943157895,0.436077364210526,0,0,0,-0.044749548631579,1.98321549473684,0,0,0,0,-0.059822031368421,0.00420503,0.0443490720496893,1.98608,-0.145869151138716,-3.45968426501015
1.58,-27.2342557522124,0.435520123893805,0,0,0,-0.0451112305309735,1.98327619469027,0,0,0,0,-0.0599062707964602,0.00468733,0,1.9845,0,106.192266958421
1.59,-27.2062960526316,0.434162350877193,0,0,0,-0.0459721486842105,1.98332,0,0,0,0,-0.0605949399122806,0.00505115,0.048719991402713,1.9833,-0.159795972850672,-6.28879683257604
1.6,-27.1939387755102,0.433553836734694,0,0,0,-0.0463571367346939,1.98322816326531,0,0,0,0,-0.060673548979592,0.00553123,0,1.98173,0,103.055164345403
1.61,-27.1692615384615,0.432325,0,0,0,-0.0471139678321678,1.98276034965035,0,0,0,0,-0.061524758041958,0.00589254,0.0523770437601294,1.98055,-0.171307306320907,-22.974078768233
1.62,-27.155321761658,0.431627191709845,0,0,0,-0.0474904518134715,1.98237559585492,0,0,0,0,-0.0386907940414497,0.0063668,0.0102038117647045,1.979,-0.0333269176470545,143.625070588238
1.63,-27.128234939759,0.430336580321285,0,0,0,-0.0473452973895582,1.98147032128514,0,0,0,0,0.0459133040160639,0.00652956,0.0233424750000012,1.97847,-0.076165518145165,-7.10612439516305
1.64,-27.1149188118812,0.429735801980198,0,0,0,-0.0469482366336634,1.98113495049505,0,0,0,0,0.069540301980197,0.00619262,0,1.97957,0,-83.8048210023886
1.65,-27.0883181818182,0.428592231404959,0,0,0,-0.045796655785124,1.98091640495868,0,0,0,0,0.096996815289256,0.00575002,-0.0609396428571443,1.98102,0.199145714285719,17.3187714285736
1.66,-27.0755,0.428064833333333,0,0,0,-0.0451346151515152,1.98095166666667,0,0,0,0,0.104357393939394,0.00507383,0,1.98323,0,-170.479100244505
1.67,-27.0492508737864,0.427027283495146,0,0,0,-0.0436768382524272,1.9811527184466,0,0,0,0,0.113927376699029,0.00444034,-0.0913198604651183,1.98531,0.299625104651169,31.7406279069797
1.68,-27.0405578947368,0.426693578947368,0,0,0,-0.0431603789473684,1.98124631578947,0,0,0,0,0.109920147368422,0.00366162,-0.0627446,1.98787,0.206358,-60.2942
1.69,-27.0085862785863,0.425418765072765,0,0,0,-0.0423536848232848,1.9817935966736,0,0,0,0,0.0113477568607073,0.00315491,-0.105082769874478,1.98954,0.346328924686197,71.0708054393335
1.7,-26.9964033254157,0.424909978622328,0,0,0,-0.0423534933491686,1.98202458432304,0,0,0,0,-0.00928681900237537,0.00310716,0,1.9897,0,-11.0718497716895
1.71,-26.97098,0.423815733333333,0,0,0,-0.04266183,1.98248833333333,0,0,0,0,-0.0354349666666667,0.00315405,0.00772641824212271,1.98954,-0.0254922744610282,-4.18068003316748
1.72,-26.957736,0.423229475555556,0,0,0,-0.0429417457777778,1.98270831111111,0,0,0,0,-0.0425397435555556,0.00341952,0.014153071232878,1.98867,-0.046663068493155,47.1045963470293
1.73,-26.9304934911243,0.421998366863905,0,0,0,-0.0436050903353057,1.98307063116371,0,0,0,0,-0.0524726526627219,0.00364562,0.0369125058181819,1.98792,-0.121596814545455,-18.285186909091
1.74,-26.9171291262136,0.421381650485437,0,0,0,-0.0439801315533981,1.98320868932039,0,0,0,0,-0.0546633490291262,0.00402038363636364,0.00214546469344608,1.98668657505285,-0.00705327484143759,115.28324460888
1.75,-26.8917712665406,0.420192083175803,0,0,0,-0.0447024531190926,1.98339805293006,0,0,0,0,-0.0583252805293006,0.00429274,0,1.98579,0,35.5753429111535
1.76,-26.8774391198044,0.419508048899756,0,0,0,-0.0451426882640587,1.98346454767726,0,0,0,0,-0.0586707574572128,0.00468582,0,1.9845,0,133.000318807342
1.77,-26.85086,0.418221133333333,0,0,0,-0.0459454633333333,1.9835,0,0,0,0,-0.0601274033333333,0.00498385,0.0437171695560247,1.98352,-0.143408689217757,-14.2215661733605
1.78,-26.8394905660377,0.417662056603774,0,0,0,-0.0463087490566038,1.98345018867925,0,0,0,0,-0.0596762283018868,0.00538159,0.00328732898089321,1.98222,-0.010770856687903,92.0611636942648
1.79,-26.8106753747323,0.416232130620985,0,0,0,-0.0471878957173448,1.98300278372591,0,0,0,0,-0.0607669505353319,0.00568118,0.046294761692649,1.98124,-0.151498467706009,-14.6125924276147
1.8,-26.798025831202,0.415599181585678,0,0,0,-0.047540641943734,1.9827068286445,0,0,0,0,-0.0479714971867005,0.00607544,0,1.97995,0,91.0580759358293
1.81,-26.7737931506849,0.414409438356164,0,0,0,-0.0477831506849315,1.98201287671233,0,0,0,0,0.0124213917808232,0.00628262605357143,0.029837885607143,1.97927614285714,-0.0974403950000005,-12.3528955357145
1.82,-26.7590943005181,0.413717554404145,0,0,0,-0.0475761196891192,1.9816110880829,0,0,0,0,0.0513474176165805,0.00626521,0,1.97933,0,0
1.83,-26.7312904564315,0.412482564315353,0,0,0,-0.0465468518672199,1.98118589211618,0,0,0,0,0.089904266390042,0.00589696,-0.0502199348268825,1.98053,0.164064700610993,10.4411417515252
1.84,-26.7235504854369,0.412148694174757,0,0,0,-0.0462214291262136,1.98114189320388,0,0,0,0,0.0984354131067964,0.00548139,-0.0198893509933746,1.98189,0.0650600441501009,-44.7653783664504
1.85,-26.6917039501039,0.410853814968815,0,0,0,-0.0444988388773389,1.9812572972973,0,0,0,0,0.112526708939709,0.00465639101616626,-0.149256334872978,1.98459810623557,0.489362369515007,73.578285219393
1.86,-26.6822777931034,0.410482310344828,0,0,0,-0.0439789042758621,1.98132951724138,0,0,0,0,0.116180783448276,0.00436209,0,1.98556,0,-32.7986521739111
1.87,-26.6588057541412,0.409589887532694,0,0,0,-0.0426451698343505,1.98156327811683,0,0,0,0,0.0893978749782031,0.00431526832742915,-0.00118483527327946,1.98571447874494,0.00389985349190319,0.0986877024291588
1.88,-26.6369673469388,0.408728974025974,0,0,0,-0.042069046567718,1.98177283858998,0,0,0,0,0.0206894843506504,0.00403150061487854,-0.00836565511133599,1.98665071356275,0.0275353292004047,0.696794989878539
1.89,-26.6139901574803,0.407776537401575,0,0,0,-0.0420723639763779,1.9819813976378,0,0,0,0,-0.0180407931200781,0.00374773290232794,-0.0155464749493927,1.98758694838057,0.0511708049089068,1.29490227732793
1.9,-26.6006125581395,0.40720636744186,0,0,0,-0.04222314,1.98209625581395,0,0,0,0,-0.0324332379069765,0.00346396518977733,-0.0227272947874494,1.98852318319838,0.0748062806174088,1.89300956477733
1.91,-26.5725848156182,0.405975006507592,0,0,0,-0.0428010885032538,1.9824469197397,0,0,0,0,-0.0482650308026027,0.00324064,-0.0141223693396229,1.98926,0.0464833995283029,-9.89931292452804
1.92,-26.5602925373134,0.405422537313433,0,0,0,-0.0431073452736318,1.98265796019901,0,0,0,0,-0.0523521910447761,0.00309566,0,1.98973,0,-30.6899182266014
1.93,-26.5328297180043,0.404166995661605,0,0,0,-0.043860848373102,1.98312143167028,0,0,0,0,-0.0576598698481562,0.00309199,-0.000550626937704938,1.98975,0.00182345809836072,0.256766111475437
1.94,-26.5211328912467,0.403623265251989,0,0,0,-0.044196675596817,1.9833099734748,0,0,0,0,-0.0591374716180372,0.00303755,0,1.98993,0,-19.3272985590786
1.95,-26.4939377118644,0.402334273305085,0,0,0,-0.0450149447033898,1.98372985169492,0,0,0,0,-0.0607098828389831,0.00311138,0.0085860923076924,1.98968,-0.0283382211538465,-0.463582692307833
1.96,-26.4814351498638,0.401733337874659,0,0,0,-0.0453901267029973,1.98391010899183,0,0,0,0,-0.061516895640327,0.00311807,4.61098173519005E-06,1.98966,-1.51976940640265E-05,1.50957789954333
1.97,-26.4555098298677,0.400467187145558,0,0,0,-0.0461974754253308,1.98425291115312,0,0,0,0,-0.0616232117202268,0.00325157,0.0232935224395859,1.98922,-0.0768145546605298,-14.7942365937861
1.98,-26.4463755555556,0.400019550617284,0,0,0,-0.0464498814814815,1.98436249382716,0,0,0,0,-0.0634389807407408,0.00330852,0.0111423666666665,1.98903,-0.036756266666666,7.78650666666729
1.99,-26.4153604330709,0.398465641732283,0,0,0,-0.0474395517716535,1.98468781496063,0,0,0,0,-0.0622318374015748,0.00349504,0.0395136372093029,1.98842,-0.130211348837211,-31.0290674418614
2,-26.4078,0.398088,0,0,0,-0.0476411,1.98476,0,0,0,0,-0.0640914,0.00359813,0.0117087155875295,1.98808,-0.0385725083932837,6.56801774580436
2.01,-26.3763634719711,0.396469130198915,0,0,0,-0.0486579108499096,1.98498464737794,0,0,0,0,-0.0622825473779384,0.00383511,0.0553179145631106,1.9873,-0.182131776699042,-47.0850194174829
2.02,-26.362592481203,0.395752764411028,0,0,0,-0.0490772182957393,1.9850526566416,0,0,0,0,-0.062937229573935,0.00398272,0,1.98681,0,47.1781990588212
2.03,-26.3369481132075,0.39440220754717,0,0,0,-0.049889829245283,1.98513301886792,0,0,0,0,-0.0623236009433962,0.00426911,0.0426634063079806,1.98587,-0.140289595547319,-17.5020404452731
2.04,-26.3227884615385,0.393650057692308,0,0,0,-0.050320025,1.98515,0,0,0,0,-0.062991026923077,0.00446056,0,1.98524,0,58.4908152380971
2.05,-26.2951943157895,0.392158829473684,0,0,0,-0.0511866806315789,1.9850204,0,0,0,0,-0.062891138736842,0.00479594,0.0424872895591679,1.98414,-0.139467902552215,-3.32472482599117
2.06,-26.2831229426434,0.391499511221945,0,0,0,-0.0515626359102245,1.98487246882793,0,0,0,0,-0.0630279957605984,0.00503093,0.00107271269841291,1.98337,-0.00351766666666736,48.4587238095235
2.07,-26.2567930232558,0.39004400845666,0,0,0,-0.0523952262156448,1.98435543340381,0,0,0,0,-0.0626440839323465,0.00541522,0.0512985460084036,1.98211,-0.168055884453782,-13.3615712184877
2.08,-26.2434913265306,0.389301721938775,0,0,0,-0.0528049107142857,1.98400571428571,0,0,0,0,-0.0630563609693877,0.00569363,0,1.9812,0,73.7699824561398
2.09,-26.2172919075145,0.387829689788054,0,0,0,-0.0535437909441233,1.98315990366089,0,0,0,0,-0.0361925759152233,0.00612674,0.0596738571428619,1.97978,-0.195044693877567,-19.2993061224557
2.1,-26.2035219948849,0.387071826086956,0,0,0,-0.0536766245524297,1.98265534526854,0,0,0,0,-0.00133081406649545,0.00633169,0,1.97911,0,58.8007734597117
2.11,-26.1762692631579,0.385641071578947,0,0,0,-0.0531696938947369,1.98182267368421,0,0,0,0,0.0638813073684207,0.00619319,-0.0175726818181831,1.97957,0.0573704545454588,1.45562727272938
2.12,-26.1641402985075,0.385031723880597,0,0,0,-0.0527217248756219,1.98167,0,0,0,0,0.0806339281094529,0.00552595,0,1.98175,0,-142.304999999993
2.13,-26.138282892057,0.383781560081466,0,0,0,-0.0515066696537679,1.98174890020367,0,0,0,0,0.10206479694501,0.00475253,-0.110123400414939,1.98428,0.360876661825732,38.7229854771807
2.14,-26.12495,0.383160643939394,0,0,0,-0.0507858742424242,1.98188128787879,0,0,0,0,0.107973962121212,0.0036689,0,1.98784,0,-318.190596658713
2.15,-26.0996769633508,0.382021767888307,0,0,0,-0.049356472425829,1.98232938917976,0,0,0,0,0.115806418848168,0.0026152,-0.17203758561645,1.99132,0.56749263698634,89.5759589041269
2.16,-26.0909,0.381637,0,0,0,-0.0488041,1.98252,0,0,0,0,0.115458,0.00132337,-0.189127135433065,1.9956,0.626301779527538,76.3337385826641
2.17,-26.060400621118,0.38025799378882,0,0,0,-0.0479482130434783,1.9835498757764,0,0,0,0,0.0168497911242239,0.000375593,-0.252398264227646,1.99875,0.83895717479676,249.000152439032
2.18,-26.0455997442455,0.37955973657289,0,0,0,-0.0479344989769821,1.98409624040921,0,0,0,0,-0.00884731174680511,0.00024941,0,1.99917,0,-41.4951624999981
2.19,-26.0191972166998,0.378277558648111,0,0,0,-0.048258808946322,1.98503524850895,0,0,0,0,-0.0355893723658048,0.000314973,0.0101196787021635,1.99895,-0.033708820632281,-4.99990881863618
2.2,-26.0050650246305,0.377572591133005,0,0,0,-0.0485505995073892,1.98549142857143,0,0,0,0,-0.0435430330049273,0.000702683,0,1.99766,0,156.683773224028
2.21,-25.9794681467181,0.376273436293436,0,0,0,-0.0491812411196911,1.98619604247104,0,0,0,0,-0.0523650847490347,0.00103444,0.0438708932584281,1.99656,-0.145817528089891,-12.2801837078668
2.22,-25.9663974943052,0.375598592255125,0,0,0,-0.0495465548974943,1.98650116173121,0,0,0,0,-0.0545347904328019,0.00157226,0,1.99477,0,152.198386411884
2.23,-25.9400445086705,0.374213431599229,0,0,0,-0.0503005951830443,1.98697874759152,0,0,0,0,-0.0581928298651253,0.00199039,0.0638747999999969,1.99339,-0.21164494999999,-24.1310399999951
2.24,-25.9258151741294,0.373455554726368,0,0,0,-0.0507307345771144,1.98716843283582,0,0,0,0,-0.0588930375621892,0.00257453,0,1.99145,0,156.918339759018
2.25,-25.8987741935484,0.37199564516129,0,0,0,-0.051554147311828,1.98739946236559,0,0,0,0,-0.0599566365591399,0.00301883,0.0501388340425519,1.98999,-0.165575442553187,1.17036851064032
2.26,-25.8860350515464,0.37129906185567,0,0,0,-0.0519441237113402,1.98744989690722,0,0,0,0,-0.060368780412371,0.00361415,0,1.98802,0,125.789506527422
2.27,-25.8591749464668,0.369812411134904,0,0,0,-0.0527763880085653,1.98734704496788,0,0,0,0,-0.0607385113490364,0.00406397,0.0488765952380928,1.98654,-0.160853999999992,3.48131904762275
2.28,-25.8473793565684,0.369149951742627,0,0,0,-0.0531470209115281,1.98714780160858,0,0,0,0,-0.0606888278820371,0.00465826,0,1.98459,0,125.665205555563
2.29,-25.820741468254,0.367641886904762,0,0,0,-0.0539685378968254,1.98634527777778,0,0,0,0,-0.0613527718253968,0.00510625,0.0572947816091951,1.98312,-0.187910122605363,-15.0692199233712
2.3,-25.8071153652393,0.366861594458438,0,0,0,-0.0543999392947103,1.98579420654912,0,0,0,0,-0.0610783015113349,0.00569527,0,1.98119,0,164.42968592966
2.31,-25.7856290322581,0.365617946236559,0,0,0,-0.0550471392473118,1.98485564516129,0,0,0,0,-0.0625697279569892,0.00613868,0.0692134340740726,1.97975,-0.226213533333329,-36.1668022222208
2.32,-25.7605899280576,0.364166220623501,0,0,0,-0.0556352177458034,1.98381520383693,0,0,0,0,-0.00642373141486888,0.00627959497789565,0.0124644320070723,1.97928969938108,-0.0406736162687851,19.9964384615394
2.33,-25.7478255319149,0.363455042553191,0,0,0,-0.0555619698259188,1.98329576402321,0,0,0,0,0.0332043941972918,0.0069203,0.14285197660819,1.9772,-0.465490401559465,-214.981536062385
2.34,-25.7301384321224,0.362507950286807,0,0,0,-0.055067734416826,1.98259131931166,0,0,0,0,0.0664768349904398,0.00650689,-0.0325784671532841,1.97854,0.106201094890509,-100.07686131387
2.35,-25.7054505021521,0.361239176470588,0,0,0,-0.0540538905308465,1.98161068866571,0,0,0,0,0.0951773193687234,0.00596252,-0.156314337094497,1.98032,0.510376650211557,180.991246826512
2.36,-25.6908492401216,0.360517303951368,0,0,0,-0.0532899364741642,1.98147434650456,0,0,0,0,0.103043249240121,0.00512911,-0.0549991164383555,1.98305,0.179988544520546,-212.460500000001
2.37,-25.6609953488372,0.35909555179704,0,0,0,-0.0516331367864693,1.98167054968288,0,0,0,0,0.114013610993658,0.00434756,-0.0887082802547726,1.98561,0.291083630573234,-2.65470063694943
2.38,-25.6497489795918,0.358571520408163,0,0,0,-0.0510441040816327,1.98181673469388,0,0,0,0,0.094236602040819,0.00338568,0,1.98878,0,-210.067844357985
2.39,-25.6252058015267,0.35739673129771,0,0,0,-0.050411325648855,1.98227280916031,0,0,0,0,0.0178329380152672,0.00275921,-0.146367375000001,1.99084,0.482926812500005,136.694906250002
2.4,-25.6102025559105,0.35665061341853,0,0,0,-0.0503963702875399,1.98258095846645,0,0,0,0,-0.00838191916932799,0.00270421209205021,-0.0115164225941421,1.99102828451883,0.0380431694560664,2.82511485355506
2.41,-25.5872108737864,0.355478759223301,0,0,0,-0.0506394873786408,1.98304130097087,0,0,0,0,-0.0339898283495149,0.00275971,0.0156406196754555,1.99084,-0.0516714734279891,-14.2671580121689
2.42,-25.574150209205,0.354796776150628,0,0,0,-0.0509254485355649,1.98329635983264,0,0,0,0,-0.040432038702929,0.00307436655172413,0.0516320635467963,1.98980369458128,-0.170445620689649,-27.3634128078805
2.43,-25.5435132075472,0.353166775681342,0,0,0,-0.0516556700209644,1.98378513626834,0,0,0,0,-0.052475248427673,0.00337296,0.0711386666666612,1.98882,-0.234567123689709,-67.4323723270319
2.44,-25.5300497409326,0.352436943005181,0,0,0,-0.0520319077720207,1.98392808290155,0,0,0,0,-0.0547781844559587,0.00382878,0.0091816617954093,1.98732,-0.0302432734864373,91.2597620041714
2.45,-25.5059,0.351110176767677,0,0,0,-0.0527160797979798,1.98409202020202,0,0,0,0,-0.0584839136363636,0.00418252,0.04738224328767,1.98615,-0.155843967123283,-13.8439695890392
2.46,-25.4902654911839,0.350237644836272,0,0,0,-0.0531976634760705,1.98414619647355,0,0,0,0,-0.0587976846347607,0.00467573,0,1.98453,0,127.909837837847
2.47,-25.4643633540373,0.348778310559006,0,0,0,-0.0539783149068323,1.98406161490683,0,0,0,0,-0.0602275279503103,0.00505025,0.0455178426778197,1.98331,-0.149301037656889,-6.40989037656245
2.48,-25.4512,0.348027277777778,0,0,0,-0.0543914388888889,1.983875,0,0,0,0,-0.0600658722222221,0.00555134,0.000375923580788473,1.98167,-0.00123121834061934,122.576810043664
2.49,-25.4234343220339,0.346420781779661,0,0,0,-0.0552485474576272,1.98314875,0,0,0,0,-0.060706000635593,0.00592933,0.0409559203821627,1.98043,-0.133943082802538,2.358073248412
2.5,-25.4112388059701,0.345714905472637,0,0,0,-0.0555434527363184,1.98272614427861,0,0,0,0,-0.0353156151741315,0.00642822,0,1.9788,0,107.277816176465
2.51,-25.3849970817121,0.34425226848249,0,0,0,-0.0553868149805448,1.98170161478599,0,0,0,0,0.0460449437743173,0.0064360195204263,-0.00521578756660528,1.9787720071048,0.017055644760206,8.50441687388788
2.52,-25.37125,0.343520388888889,0,0,0,-0.0549727287878788,1.98129813131313,0,0,0,0,0.07036275530303,0.00616396992424244,-0.0194300757575716,1.97966113636364,0.0634905555555419,16.0170012626228
2.53,-25.3441275789474,0.342139212631579,0,0,0,-0.0537835854736843,1.98102618947368,0,0,0,0,0.0975645526315783,0.00537437212371138,-0.0819251979381359,1.98224340206186,0.268214076288632,12.2376688659682
2.54,-25.3323021582734,0.341557877697842,0,0,0,-0.0531737503597122,1.98105165467626,0,0,0,0,0.10441590647482,0.00505528,0,1.98329,0,0
2.55,-25.3050551148225,0.340263219206681,0,0,0,-0.051653517118998,1.98126941544885,0,0,0,0,0.113974759916493,0.00438393,-0.122992148796513,1.98549,0.403611641137901,60.5966017505731
2.56,-25.2925477832512,0.339681009852217,0,0,0,-0.0510036783251232,1.98143458128079,0,0,0,0,0.0910631133004949,0.00355852,0,1.98821,0,-196.627096436064
2.57,-25.2659789473684,0.338403959064328,0,0,0,-0.050393552631579,1.98191497076023,0,0,0,0,0.0124863745029258,0.00300212184750733,-0.107969217976541,1.99004431085044,0.356000117595314,79.5719609970703
2.58,-25.2532596330275,0.337770582568807,0,0,0,-0.0503909330275229,1.98216633027523,0,0,0,0,-0.00918690403669698,0.00297067,0,1.99015,0,0
2.59,-25.2285653027823,0.336509603927987,0,0,0,-0.0506818456628478,1.98262972176759,0,0,0,0,-0.0350525050736494,0.00302053,0.00904609690576666,1.98998,-0.0298468722925461,-5.89927496483843
2.6,-25.2124314893617,0.335665482269503,0,0,0,-0.0510192460992908,1.98291622695035,0,0,0,0,-0.0439064702127664,0.00330255,0.0583021135416639,1.98905,-0.192322675595229,-40.1894528273777
